date,winner_return,loser_return,long_short,n_winners,n_losers,winner_cumulative,loser_cumulative,long_short_cumulative
2024-12-06,-1.1978824844305227,-2.2243493684681392,1.0264668840376165,255,255,0.9880211751556948,0.9777565063153186,1.0102646688403762
2024-12-07,0.0,0.0,0.0,255,254,0.9880211751556948,0.9777565063153186,1.0102646688403762
2024-12-08,0.0,0.0,0.0,255,254,0.9880211751556948,0.9777565063153186,1.0102646688403762
2024-12-09,-1.3557891285505221,-7.0138183696778915,5.65802924112737,255,254,0.9746256914751568,0.909178440864654,1.0674257392161433
2024-12-10,6.033002394035065,7.705829634838277,-1.6728272408032119,255,254,1.0334248827747337,0.9792381825943631,1.0495695506751905
2024-12-11,4.1416205084496305,4.9741073054089275,-0.8324867969592971,255,254,1.0762254196591536,1.0279465405721429,1.0408320227409145
2024-12-12,-0.20637787290265783,1.4400838282063753,-1.646461701109033,255,254,1.0740043285304233,1.042749832465529,1.0236951221136068
2024-12-13,2.6008749699024576,1.7614326042403492,0.8394423656621084,256,254,1.10193783828684,1.0611171679952387,1.032288452663845
2024-12-14,0.0,0.0,0.0,255,254,1.10193783828684,1.0611171679952387,1.032288452663845
2024-12-15,0.0,0.0,0.0,255,254,1.10193783828684,1.0611171679952387,1.032288452663845
2024-12-16,-1.2791265147284956,2.233925310717309,-3.5130518254458045,255,254,1.0878426592214872,1.084821732987451,0.9960236243336715
2024-12-17,-1.3419041671627259,-0.38663490089262126,-0.9552692662701046,255,254,1.0732448532452203,1.0806274335552533,0.9865089167656224
2024-12-18,0.3006091715182553,1.4157201785486466,-1.1151110070303913,255,254,1.0764711257069233,1.0959260941870275,0.9755082472494326
2024-12-19,-1.4009372352898195,-1.4227445610271134,0.021807325737293937,255,254,1.0613904408797514,1.0803338652891046,0.9757209795105044
2024-12-20,-2.47641079321765,-3.2581075574074307,0.781696764189781,255,254,1.0351060534436247,1.0451354259788885,0.9833481588348588
2024-12-21,0.0,0.0,0.0,255,254,1.0351060534436247,1.0451354259788885,0.9833481588348588
2024-12-22,0.0,0.0,0.0,255,254,1.0351060534436247,1.0451354259788885,0.9833481588348588
2024-12-23,1.3097333456268347,1.6005099076811806,-0.2907765620543459,255,254,1.0486631825881778,1.0618629220203666,0.9804888128655741
2024-12-24,-1.0536239437503507,-0.40292764540000775,-0.650696298350343,255,254,1.0376142162071342,1.0575843827512943,0.9741088084545186
2024-12-25,0.0,0.0,0.0,255,254,1.0376142162071342,1.0575843827512943,0.9741088084545186
2024-12-26,-0.1434597552897566,-1.1448713597913092,1.0014116045015526,255,254,1.0361256573917117,1.045476402047549,0.983863647102854
2024-12-27,-1.6436490741976277,-1.4360613140409106,-0.2075877601567171,255,254,1.0190953876164688,1.0304627198903173,0.981821266594837
2024-12-28,0.0,0.0,0.0,255,254,1.0190953876164688,1.0304627198903173,0.981821266594837
2024-12-29,0.0,0.0,0.0,255,254,1.0190953876164688,1.0304627198903173,0.981821266594837
2024-12-30,1.3603440494130727,1.4867937661797501,-0.12644971676667738,255,254,1.0329585910797525,1.045783575372453,0.9805797563840729
2024-12-31,0.0,0.0,0.0,255,254,1.0329585910797525,1.045783575372453,0.9805797563840729
2025-01-01,0.0,0.0,0.0,255,254,1.0329585910797525,1.045783575372453,0.9805797563840729
2025-01-02,3.1863086397651346,2.7754020283561815,0.410906611408953,255,254,1.065871839912523,1.0748082739355558,0.9846090234331928
2025-01-03,1.490925880853031,2.1928262520608786,-0.7019003712078475,255,254,1.0817631990305032,1.098376951925737,0.9776980490427691
2025-01-04,0.0,0.0,0.0,255,254,1.0817631990305032,1.098376951925737,0.9776980490427691
2025-01-05,0.0,0.0,0.0,255,254,1.0817631990305032,1.098376951925737,0.9776980490427691
2025-01-06,1.9882001262508233,1.1972603562264275,0.7909397700243959,255,254,1.1032708163193627,1.111527383733072,0.9854310517434011
2025-01-07,-0.34259240857146017,0.35614963550560347,-0.6987420440770636,255,254,1.0994910942566682,1.1154860844587824,0.9785454306694792
2025-01-08,-0.022276602583706135,0.16735046877986412,-0.18962707136357027,255,254,1.0992461649951575,1.1173528556502983,0.9766898436273386
2025-01-09,0.19363518875100902,-0.3629846362603646,0.5566198250113736,255,254,1.1013746923815841,1.1132970364514712,0.982126292925841
2025-01-10,-0.9199781336826487,0.3568735537284024,-1.2768516874110512,255,254,1.091242286041759,1.1172700991490085,0.9695859967821098
2025-01-11,0.0,0.0,0.0,255,254,1.091242286041759,1.1172700991490085,0.9695859967821098
2025-01-12,0.0,0.0,0.0,255,254,1.091242286041759,1.1172700991490085,0.9695859967821098
2025-01-13,-1.7640039779057408,-1.0423615911889699,-0.721642386716771,255,254,1.071992728707393,1.1056241047656403,0.9625890532536597
2025-01-14,0.11877248007774341,0.7173194286617549,-0.5985469485840115,255,254,1.0732659610575317,1.1135549612770919,0.9568275058480062
2025-01-15,-1.216345752690654,-0.3944095396154283,-0.8219362130752257,255,254,1.060211336125134,1.1091629942809542,0.948962994080777
2025-01-16,2.1790997889885926,0.6928307316182405,1.486269057370352,255,254,1.08331439911347,1.1168476163690697,0.9630671374276948
2025-01-17,0.2706833293630444,-0.5533915460690766,0.824074875432121,255,254,1.0862467505964595,1.1106670760776092,0.9710035317407798
2025-01-18,0.0,0.0,0.0,255,255,1.0862467505964595,1.1106670760776092,0.9710035317407798
2025-01-19,0.0,0.0,0.0,255,255,1.0862467505964595,1.1106670760776092,0.9710035317407798
2025-01-20,-0.6201925458422455,-0.12957582493580855,-0.49061672090643693,255,254,1.0795099292198067,1.1092279200514912,0.9662396260534675
2025-01-21,-0.35607684153797947,-0.5228573158559318,0.1667804743179523,255,254,1.0756660443597519,1.1034282407219853,0.9678511250848475
2025-01-22,0.7700474681367465,0.034520175808622426,0.7355272923281241,255,254,1.0839491834999508,1.1038091460906045,0.9749699342589514
2025-01-23,-1.3703877346473032,-1.1889482506757345,-0.18143948397156873,255,254,1.069094876839458,1.0906854265573616,0.973200953841354
2025-01-24,-0.592220026498966,0.7448140189659651,-1.337034045464931,255,254,1.0627634828765402,1.0988090045171794,0.9601889257577055
2025-01-25,0.0,0.0,0.0,255,254,1.0627634828765402,1.0988090045171794,0.9601889257577055
2025-01-26,0.0,0.0,0.0,255,254,1.0627634828765402,1.0988090045171794,0.9601889257577055
